,$0.67,,Series Cost:,$1.36,,,,,
 ,,,,,,,,,
$865.85,Payment Received,PayPal Fee,Postage,Other Costs,,Purchase Price Offset,,DVD Cost:,1.15
5/16/2018,$5.50,-$0.46,$0.00,,PSI Factor Season 1 Disc 6 REPLACMENT DISC,$0.50,$4.39,,
5/16/2018,$11.00,-$0.62,-$2.79,,,,$6.44,,
5/17/2018,,$0.00,,-$23.98,Purchased padded envelopes,,-$25.13,,
5/17/2018,$12.75,-$0.67,-$2.79,,Batman Beyond Season 2,$0.50,$8.64,,
5/18/2018,,$0.00,,-$750.00,Purchased 1150 DVDs ,,-$751.15,,
5/19/2018,,$0.00,,-$50.66,eBay Fees,,-$51.81,,
5/19/2018,$5.25,-$0.45,-$2.79,,Robin Williams: Live on Broadway,$0.50,$1.36,,
5/20/2018,,$0.00,,$36.00,Sold DVDs,,$34.85,,
5/20/2018,,,,-$13.00,Purchased storage bin,,,,
5/21/2018,$5.50,-$0.46,-$2.79,,Two Mules for Sister Sara,$0.75,$1.85,,
5/21/2018,$5.75,-$0.47,-$2.79,,Practical Magic,$0.75,$2.09,,
5/21/2018,$12.00,-$0.65,-$2.79,,Smallville Season 4,$0.50,$7.91,,
5/21/2018,,$0.00,,$52.00,Sold DVDs,,$50.85,,
5/24/2018,$15.00,-$0.74,-$2.66,,NYPD Blue Season 6,-$17.00,-$6.55,,
5/25/2018,$6.50,-$0.49,-$2.66,,ALF Season 1,,$2.20,,
5/26/2018,$15.00,-$0.74,-$2.79,,Essential Muisic Videos - Classic 80s,,$10.33,,doNotMatch
5/26/2018,$6.00,-$0.47,-$2.79,,Halloween 3 Season of the Witch,,$1.59,,
5/27/2018,,,,$34.00,Sold DVDs,,,,
5/28/2018,$10.00,-$0.59,-$3.68,,Lord of the Rings Trilogy,-$0.50,$4.08,,doNotMatch
5/28/2018,$5.00,-$0.45,-$2.79,,Spirited Away,$0.50,$1.12,,
5/28/2018,$5.00,-$0.45,-$2.79,,House Season 3,$0.50,$1.12,,
5/28/2018,$7.50,-$0.52,-$2.79,,JAG Season 1,$0.50,$3.54,,
5/29/2018,$9.00,-$0.56,-$2.66,,The Complete Billy Jack Collection,$1.00,$5.63,,doNotMatch
5/29/2018,$4.50,-$0.43,-$2.79,,Full Metal Jacket,$0.50,$0.63,,
5/29/2018,$6.00,-$0.47,-$2.66,,The Boondocks Season 2,$0.50,$2.22,,
5/29/2018,$11.00,-$0.62,-$2.66,,The Sopranos Season 6 Part 2,$0.50,$7.07,,
5/30/2018,$5.50,-$0.46,-$2.66,,Justice League Unlimited Season 2,$0.50,$1.73,,
5/30/2018,$12.00,-$0.65,-$2.79,,Doctor Who: The Aztecs,$0.50,$7.91,,doNotMatch
6/1/2018,$5.00,-$0.45,-$2.79,,UHF,$0.70,$1.32,,
6/2/2018,$6.50,-$0.49,-$2.79,,Saint Ralph,,$2.07,,
6/2/2018,$13.00,-$0.68,-$2.66,,Smallville Season 6,-$2.00,$6.51,,
6/2/2018,$9.50,-$0.58,-$3.24,,Game of Thrones Season 3,-$5.00,-$0.47,,
6/4/2018,$7.00,-$0.50,-$2.79,,Solaris,$0.50,$3.06,,
6/4/2018,$7.00,-$0.50,-$2.66,,The Dead Zone Season 3,$0.50,$3.19,,
6/5/2018,$4.75,-$0.44,-$2.79,,Enemies Closer,$0.75,$1.12,,
6/7/2018,$5.75,-$0.47,-$2.79,,Road Trip / Eurotrip,$0.50,,,
6/7/2018,$4.75,-$0.44,-$2.79,,Rosemary's Baby,$0.70,$1.07,,
6/7/2018,$5.50,-$0.46,-$2.79,,Another Day in Paradise,$0.75,$1.85,,
6/8/2018,$9.00,-$0.56,-$2.66,,The Sopranos Season 5,-$2.00,$2.63,,
6/8/2018,$19.66,-$0.87,-$2.66,,True Blood Season 6,$0.75,$15.73,,
6/9/2018,$6.75,-$0.50,-$2.79,,The Power of One,$0.75,$3.06,,
6/9/2018,$5.00,-$0.45,-$2.79,,Spring Summer Fall Winter and Spring,$0.50,$1.12,,
6/13/2018,$8.00,-$0.53,-$2.79,,Now and Then,$0.35,$3.88,,
6/13/2018,$6.00,-$0.47,-$2.79,,R.I.P.D. Blu-Ray,$0.75,$2.34,,doNotMatch
6/14/2018,$5.50,-$0.46,-$2.79,,Turbo,$0.75,$1.85,,
6/15/2018,$5.75,-$0.47,-$2.79,,RoboDoc,$0.50,$1.84,,
6/15/2018,$5.75,-$0.47,-$2.79,,Spartacus: Blood and Sand Season 1,$0.50,$1.84,,
6/15/2018,$6.00,-$0.47,-$2.79,,Donkey Punch,,$1.59,,
6/16/2018,$5.00,-$0.45,-$2.79,,Good Deeds,,$0.62,,
6/16/2018,,$0.00,,-$33.00,Purchased DVDs,,-$34.15,,
6/18/2018,$5.75,-$0.47,-$2.79,,Kelly's Heroes,$0.35,$1.69,,
6/18/2018,$8.00,-$0.53,-$2.66,,Scrubs Season 3,$0.15,$3.81,,
6/18/2018,$5.00,-$0.45,-$2.79,,The Sea Wolves,,$0.62,,
6/18/2018,$4.75,-$0.44,-$2.79,,Freaky Friday,$0.35,$0.72,,
6/20/2018,$4.50,-$0.43,-$2.79,,"Batman: The Dark Knight Returns, Part 2",$0.50,$0.63,,
6/20/2018,$9.00,-$0.56,-$2.79,,Scrubs Season 4,$0.15,$4.65,,
6/20/2018,$17.66,-$0.81,-$2.79,,Star Wars Prequel Trilogy,$1.00,$13.91,,doNotMatch
6/20/2018,$6.00,-$0.47,-$2.79,,Barefoot,$0.75,$2.34,,
6/20/2018,,$0.00,,-$51.81,eBay Fees,,-$52.96,,
6/21/2018,$6.00,-$0.47,-$2.79,,A Bronx Tale,,$1.59,,
6/22/2018,$5.00,-$0.45,-$2.79,,Dazed and Confused,$0.70,$1.32,,
6/22/2018,$5.00,-$0.45,-$2.79,,The West Wing Season 6 Disc 3 REPLACEMENT DISC,$0.50,$1.12,,
6/22/2018,$4.75,-$0.44,-$2.79,,Close Encounters of the Third Kind,$0.70,$1.07,,
