,,$72.50,Battle of the Planets Complete Series,,,,,,,
 ,,-$532.00,Inventory cost (DVDs and CDs),,,,,,,
,,,,,,,,,,
"$1,022.04",Payment Received,Sales Fees,Postage,Other Costs,Title,"Purchase Price
Offset",,MovieList Key,Flags,Group ID
,"$5,662.82","-$1,115.42","-$2,279.93","-$1,245.43",,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
,,$0.00,,,,,$0.00,,,
