3/14/2019,$6.00,-$0.47,-$2.75,,Modern Family Season 5,-$4.45,-$2.82,,
3/18/2019,$8.00,-$0.53,-$2.75,,Copycat / Diabolique / Crush / Pacific Heights,$0.35,$3.92,,
3/18/2019,$10.00,-$0.59,-$2.75,,Enough / Maid in Manhattan / Monster in Law / The Wedding Planner - J Lo Collection,$1.60,$7.11,,
3/18/2019,$8.00,-$0.53,-$2.75,,The Closer Season 5,-$2.00,$1.57,,
3/19/2019,$7.75,-$0.52,-$2.75,,One Man's Hero,,$3.33,,
3/19/2019,$11.75,-$0.64,-$2.75,,Scooby Doo - Reluctant Werewolf / Witch's Ghost / Winter Wonder Dog,-$0.95,$6.26,,
3/19/2019,$5.00,-$0.45,-$2.75,,Charlotte's Web,$0.35,$1.01,,
3/19/2019,,$0.00,,-$55.68,eBay Fees,,-$56.83,,
3/20/2019,$5.50,-$0.46,-$2.75,,True Blood Season 2,$0.35,$1.49,,
3/20/2019,$6.00,-$0.47,-$2.75,,True Blood Season 3,$0.35,$1.98,,
3/21/2019,$12.00,-$0.65,-$2.75,,Leverage Season 1,$0.35,$7.80,,
3/21/2019,$5.75,-$0.47,-$2.75,,Terminator: The Sarah Connor Chronicles Season 1,$0.35,$1.73,,
3/22/2019,,$0.00,,-$5.99,Purchased Shipping Envelopes,,-$7.14,,
3/22/2019,,$0.00,,-$23.99,Purchased Shipping Envelopes,,-$25.14,,
3/23/2019,,$0.00,,-$61.00,Purchased DVDs,,-$62.15,,
3/24/2019,,$0.00,,-$8.60,Purchased DVD Envelopes,,-$9.75,,
3/25/2019,$5.50,-$0.46,-$2.75,,True Blood Season 1,$0.35,$1.49,,
3/25/2019,$12.00,-$0.65,-$2.75,,The Southwest Suburbs: Birthplace of Chicago,$0.35,$7.80,,
3/25/2019,$7.00,-$0.50,-$2.75,,Monk Season 2,$0.35,$2.95,,
3/25/2019,$10.00,-$0.59,-$2.75,,American Pie / American Wedding / Beta House / The Naked Mile,-$1.60,$3.91,,
3/25/2019,$5.75,-$0.47,-$2.75,,The Sandlot,,$1.38,,
3/25/2019,$6.00,-$0.47,-$2.75,,Supernatural Season 5,-$2.00,-$0.37,,
3/25/2019,$12.00,-$0.65,-$2.75,,Hannibal / Hannibal Rising / Red Dragon / Silence of the Lambs,-$1.60,$5.85,,
3/25/2019,$5.00,-$0.45,-$2.75,,The Joy Luck Club,,$0.66,,
3/26/2019,$5.50,-$0.46,-$2.75,,Selena,$0.69,$1.83,,
3/26/2019,$6.75,-$0.50,-$2.75,,Bonnie and Clyde,,$2.35,,
3/26/2019,$5.75,-$0.47,-$2.75,,Bedazzled,$0.69,$2.07,,
3/26/2019,$8.00,-$0.53,-$2.75,,The Gauntlet,,$3.57,,
3/27/2019,$14.00,-$0.71,-$2.75,,Monk Season 8,$0.35,$9.74,,
3/27/2019,$10.00,-$0.59,-$2.75,,Monk Season 6,$0.35,$5.86,,
3/27/2019,$5.50,-$0.46,-$2.75,,The King of Queens Season 2,-$2.00,-$0.86,,
3/28/2019,$6.00,-$0.47,-$2.75,,Rawhide Season 3 Volume 1,$0.35,$1.98,,
3/28/2019,$6.00,-$0.47,-$2.75,,Britney Spears Live Las Vegas,$0.35,$1.98,,
3/28/2019,$17.00,-$0.79,-$2.75,-$1.00,"The Closer Season 6, The Closer Season 4",-$0.30,$11.01,,
3/29/2019,13,-$0.68,-$2.75,,True Blood Season 4,$0.35,$8.77,,
3/29/2019,$12.50,-$0.66,-$2.75,,Florida Crackers,,$7.94,,
3/29/2019,$7.00,-$0.50,-$2.75,,Monk Season 4,,$2.60,,
3/29/2019,$6.50,-$0.49,-$2.75,,Memphis Belle,,$2.11,,
3/29/2019,$7.00,-$0.50,-$2.75,,Monk Season 5,,$2.60,,
3/29/2019,$5.50,-$0.46,-$2.75,,The Royal Tenenbaums,,$1.14,,
3/30/2019,$20.00,-$0.88,-$2.75,,The Almighty Johnsons Seasons 1 and 2,-$2.60,$12.62,,doNotMatch
3/30/2019,,$0.00,,-$12.00,Purchased DVDs,,-$13.15,,
4/1/2019,$7.75,-$0.52,-$2.75,,Sink the Bismarck,-$0.79,$2.54,,
4/1/2019,$10.00,-$0.59,-$2.75,,"The Ghost Whisperer, Season 4",$0.35,$5.86,,
4/2/2019,$5.00,-$0.45,-$2.75,,Entourage Season 2 Disc 2 REPLACEMENT DISC,,$0.66,,
4/3/2019,$11.00,-$0.62,-$2.75,,Rawhide Season 3 Volume 2,$0.35,$6.83,,
4/3/2019,$5.00,-$0.45,-$2.75,,Allegheny Uprising,$0.75,$1.41,,
4/4/2019,$5.75,-$0.47,-$2.75,,Oz Season 3,-$0.66,$0.72,,
4/4/2019,$6.50,-$0.49,-$2.75,,Blade Runner 2049,$0.35,$2.46,,
4/4/2019,$5.50,-$0.46,-$2.75,,Like Water for Chocolate,,$1.14,,
4/4/2019,$8.00,-$0.53,-$2.75,,White Nights,$0.69,$4.26,,
4/5/2019,$8.00,-$0.53,-$2.75,,Sanford and Son Season 1,-$1.00,$2.57,,
4/5/2019,$19.00,-$0.85,-$2.75,,Side Out,$0.35,$14.60,,doNotMatch
4/6/2019,$6.75,-$0.50,-$2.75,,Casino Royale,$0.08,$2.43,,
4/6/2019,$9.00,-$0.56,-$2.75,,Monk Season 7,$0.35,$4.89,,
4/7/2019,$7.00,-$0.50,-$3.36,,Deuces Wild,$0.35,$2.34,,
4/7/2019,$14.75,-$0.73,-$2.75,,Wedding Singer / Longest Yard / Anger Management - Adam Sandler Collection,-$0.95,$9.17,,
4/9/2019,$5.00,-$0.45,-$2.75,,Secondhand Lions,$0.69,$1.35,,
4/10/2019,$10.00,-$0.59,-$2.75,,Changing Lanes / Formula 51 / Freedomland / The Man,-$2.60,$2.91,,
4/11/2019,$12.00,-$0.65,-$2.75,,Fringe Season 5,$0.07,$7.52,,
4/11/2019,$6.25,-$0.48,-$2.75,,Bells of Innocence,$0.08,$1.95,,
4/12/2019,$12.00,-$0.65,-$2.75,,Ender's Game Steelbook,$0.69,$8.14,,doNotMatch
4/12/2019,$8.00,-$0.53,-$2.75,,Jericho Season 2,-$0.79,$2.78,,
4/13/2019,$10.00,-$0.59,-$2.75,,Downton Abbey Seasons 1-3,-$2.00,$3.51,,doNotMatch
4/13/2019,,,,-$45.00,Purchased DVDs,,,,
4/15/2019,$8.50,-$0.55,-$2.75,,Return to Neverland,$0.35,$4.40,,
4/15/2019,$7.00,-$0.50,-$2.75,,White Collar Season 2,$0.35,$2.95,,
4/15/2019,$12.00,-$0.65,-$2.75,,Leverage Season 3,-$2.00,$5.45,,
4/15/2019,$7.00,-$0.50,-$2.75,,The O.C. Season 3,$0.50,$3.10,,
4/15/2019,$11.00,-$0.62,-$2.75,,Stargate Atlantis Season 3,-$0.79,$5.69,,
4/16/2019,$7.00,-$0.50,-$2.75,,Big Hero 6,-$0.13,$2.47,,
4/16/2019,$9.00,-$0.56,-$2.75,,Thor: The Dark World,-$0.13,$4.41,,
4/17/2019,$7.00,-$0.50,-$2.75,,Rod Stewart Live at Royal Albert Hall,$0.07,$2.67,,
4/17/2019,$6.00,-$0.47,-$2.75,,Game of Thrones Blu-Ray Season 7 Disc 1 REPLACEMENT DISC,-$1.50,$0.13,,
4/19/2019,$5.00,-$0.45,-$2.75,,Evidence of Love,$0.35,$1.01,,
4/20/2019,$7.00,-$0.50,-$2.75,,Home Alone 4,$0.69,$3.29,,
4/20/2019,,$0.00,,-$85.49,eBay Fees,,-$86.64,,
4/22/2019,$20.00,-$0.88,-$2.75,,Lady Dragon,,$15.22,,
4/22/2019,$5.00,-$0.45,-$2.75,,The Golden Girls Season 1 REPLACEMENT DISC 2,$0.50,$1.16,,
4/22/2019,$6.00,-$0.47,-$2.75,,Game of Thrones Season 7 REPLACEMENT DISC 2,-$1.50,$0.13,,
4/22/2019,$1.00,-$0.33,-$2.75,,Along Came a Spider / Chain Reaction / Seven / Sum of All Fears,-$1.60,-$4.83,,
4/23/2019,$2.00,-$0.36,-$2.75,,"Open Season 1, 2, 3",-$0.95,-$3.21,,
4/23/2019,$12.00,-$0.65,-$2.75,,Olivia,$0.65,$8.10,,
4/23/2019,$9.00,-$0.56,-$2.75,,"Rush Hour 1, 2, 3",-$0.95,$3.59,,doNotMatch
4/24/2019,$8.00,-$0.53,-$2.75,,Ancient Aliens Season 2,$0.07,$3.64,,
4/24/2019,$5.50,-$0.46,-$2.75,,Adios Amigo,$0.69,$1.83,,
4/24/2019,$5.50,-$0.46,-$2.75,,White Collar Season !,$0.35,$1.49,,
4/25/2019,$6.00,-$0.47,-$2.75,,One Tree Hill Season 2,$0.50,$2.13,,
4/26/2019,$6.00,-$0.47,-$2.75,,The Magic Blade,,$1.63,,
4/26/2019,$6.00,-$0.47,-$2.75,,Imagine Me and You,,$1.63,,
4/26/2019,$12.75,-$0.67,-$2.75,,Psyclops,$0.35,$8.53,,
4/26/2019,,,,-$40.00,Purchsed DVDs,,,,
4/27/2019,$5.00,-$0.45,-$2.75,,Eraser / The Last Boy Scout / Passenger 57 / Point of No Return,$0.35,$1.01,,
4/27/2019,$16.00,-$0.76,-$2.75,,Bordertown,$0.69,$12.03,,
4/29/2019,$6.00,-$0.47,-$2.75,,Jericho Season 1,-$0.79,$0.84,,
4/29/2019,$6.50,-$0.49,-$2.75,,Hellboy BLU-RAY Sword of Stones / Blood and Iron,$0.24,$2.35,,
4/30/2019,$7.00,-$0.50,-$2.75,,Bless the Child,$0.69,$3.29,,
5/1/2019,$18.00,-$0.82,-$2.75,,The Mangler 2,$0.35,$13.63,,
5/1/2019,$5.75,-$0.47,-$2.75,,Life as a House,-$0.79,$0.59,,
5/3/2019,$8.00,-$0.53,-$2.75,,A Cat in the Brain,,$3.57,,
5/3/2019,$20.00,-$0.88,-$3.23,,The Man from UNCLE Season 2,$0.35,$15.09,,
5/6/2019,$5.50,-$0.46,-$2.75,,The Losers,$0.07,$1.21,,
5/6/2019,$8.50,-$0.55,-$2.75,,The Final Countdown,$0.79,$4.84,,
5/8/2019,$7.00,-$0.50,-$2.75,,,,$2.60,,
5/11/2019,$6.75,-$0.50,-$2.75,,Reincarnation,$0.35,$2.70,,
5/11/2019,$5.00,-$0.45,-$2.75,,Modern Family Season 6,-$5.45,-$4.80,,
5/11/2019,$8.50,-$0.55,-$2.75,,Withnail and I,,$4.05,,
5/11/2019,,$0.00,,-$17.00,Purchased DVDs,,-$18.15,,
5/13/2019,,$0.00,,,,,-$1.15,,
5/13/2019,,$0.00,,,,,-$1.15,,
5/15/2019,$9.00,-$0.56,-$2.75,,Clerks / Clerks II,$0.24,$4.78,,
5/15/2019,$8.00,-$0.53,-$2.75,,Route 666,,$3.57,,
5/15/2019,$5.75,-$0.47,-$2.75,,Horatio Hornblower The Further Adventures Volumes 3-4,$0.69,$2.07,Horatio Hornblower The Further Adventures Volumes 34,
5/16/2019,$9.00,-$0.56,-$2.75,,Gridlock'd,-$0.79,$3.75,,
5/16/2019,$7.00,-$0.50,-$2.75,,Dirt Season 2,$0.05,$2.65,,
5/18/2019,$8.50,-$0.55,-$2.75,,Stitch! The Movie,$0.04,$4.09,,
5/20/2019,$6.00,-$0.47,-$2.75,,Below the Earths Surface ,$0.50,$2.13,,doNotMatch
5/20/2019,$8.00,-$0.53,-$2.75,,The Faculty,$0.69,$4.26,,
5/20/2019,$5.50,-$0.46,-$2.75,,Maze Runner: The Death Cure,,$1.14,,
5/20/2019,,$0.00,,-$71.16,eBay Fees,,-$72.31,,
5/21/2019,$8.00,-$0.53,-$2.75,,,,,,
5/22/2019,$8.00,-$0.53,-$2.75,,"Walker, Texas Ranger Season 1",,$3.57,,
5/23/2019,$6.00,-$0.47,-$2.75,,The Flesh and Blood Show,,$1.63,,
5/23/2019,$11.00,-$0.62,-$2.75,,Gator / Breaking In / Fuzz,,$6.48,,
5/24/2019,$5.00,-$0.45,-$2.75,,Losin' It,,$0.66,,
5/27/2019,$10.00,-$0.59,-$2.75,,Jackie Chan - Young Tiger / Kung Fu Master / Robini B Hood / The Medallion,-$3.00,$2.51,,
5/28/2019,$7.00,-$0.50,-$2.75,,Betty Boop 42 Cartoon Collection,,$2.60,,doNotMatch
5/30/2019,$6.00,-$0.47,-$2.75,,Monk Season 3,$0.35,$1.98,,
5/31/2019,$5.00,-$0.45,-$2.75,,Hollywood Homice / Hudson Hawk / Lone Start State of Mind / The Fan,$0.69,$1.35,,
6/1/2019,$5.00,-$0.45,-$2.75,,Cheers Season 4,-$1.75,-$1.10,,
6/1/2019,$8.00,-$0.53,-$2.75,,Cat People,,$3.57,,
6/4/2019,$13.00,-$0.68,-$2.75,,The Pool,$0.35,$8.77,,
6/5/2019,$6.50,-$0.49,-$2.75,,My New Gun,$0.50,$2.61,,
6/5/2019,$25.00,-$1.03,-$2.75,,Mill of the Stone Women,,$20.08,,
6/5/2019,$6.00,-$0.47,-$2.75,,He Never Died,$0.69,$2.32,,
6/5/2019,$5.50,-$0.46,-$2.75,,No Good Deed,$0.69,$1.83,,
6/7/2019,$5.00,-$0.45,-$2.75,,Monk Season 2,$0.46,$1.12,,
6/8/2019,$7.00,-$0.50,-$2.75,,Viking Women and the Sea Serpent / Teenage Caveman,,$2.60,,
6/10/2019,$8.00,-$0.53,-$2.75,,Oz Season 6,-$0.07,$3.50,,
6/11/2019,$12.50,-$0.66,-$2.75,,Kids,,$7.94,,
6/11/2019,$6.50,-$0.49,-$2.75,,Under Suspicion,$0.69,$2.80,,
6/12/2019,$7.00,-$0.50,-$2.75,,"Robocop 1, 2, 3 Triple Feature",,$2.60,,doNotMatch
6/14/2019,$5.50,-$0.46,-$2.75,,Nothing But Trouble,$0.50,$1.64,,
6/14/2019,$16.00,-$0.76,-$2.75,,China's Little Devils,,$11.34,,
6/15/2019,,$0.00,,-$3.00,Purchased DVDs,,-$4.15,,
6/20/2019,,$0.00,,-$60.83,eBay Fees,,-$61.98,,
7/1/2019,$8.00,-$0.53,-$2.75,,Grace,,$3.57,,
7/2/2019,$6.00,-$0.47,-$2.75,,The Purple Plain,-$0.79,$0.84,,
7/2/2019,$30.00,-$1.17,-$2.75,,"Tom and Jerry Spotlight Collections Vols 1, 2, 3",,$24.93,,doNotMatch
7/2/2019,$8.00,-$0.53,-$2.75,,Yesterday,$0.35,$3.92,,
7/3/2019,$5.00,-$0.45,-$2.75,,The New Guy,$0.24,$0.90,,
7/4/2019,$8.00,-$0.53,-$2.75,,Elton 60 Live at Madison Square Garden,$0.35,$3.92,,
7/8/2019,$5.00,-$0.45,-$2.75,,Scrubs Season 1 Disc 1 REPLACEMENT DISC,,$0.66,,
7/8/2019,$10.00,-$0.59,-$2.75,,Basic / Be Cool / Domestic Disturbance / Get Shorty - John Travolta Collection,-$1.60,$3.91,,
7/9/2019,$8.00,-$0.53,-$2.75,,Xena: Warrior Princess Season 1,$0.65,$4.22,,
7/10/2019,$5.00,-$0.45,-$2.75,,Waxworks 1 and 2,,$0.66,,doNotMatch
7/11/2019,$6.75,-$0.50,-$2.75,,Party Monster,$0.50,$2.85,,doNotMatch
7/13/2019,$10.00,-$0.59,-$2.75,,Jaded,$0.69,$6.20,,
7/15/2019,$15.00,-$0.74,-$2.75,,Bill Moyers Reports: Trading Democracy,-$0.20,$10.17,,doNotMatch
7/16/2019,$12.00,-$0.65,-$2.75,,The Facts of Life Season 3,,$7.45,,
7/20/2019,$17.00,-$0.79,-$2.75,,The Hunter,,$12.31,,
7/21/2019,,$0.00,,-$38.34,eBay Fees,,-$39.49,,
7/22/2019,$7.00,-$0.50,-$2.38,,Bare Exposure,,$2.97,,
7/23/2019,$9.00,-$0.56,-$2.75,,Hot Coffee,-$0.20,$4.34,,
7/25/2019,$16.00,-$0.76,-$2.75,,Inside Death Row,-$0.20,$11.14,,
7/26/2019,$10.00,-$0.59,-$3.28,,AI / Enemey At the Gates / Existinz / I Heart Huckabees - Jude Law Collection,-$3.00,$1.98,,
7/26/2019,$5.00,-$0.45,-$2.75,,Scrubs Season 1 Disc 2 REPLACEMENT DISC,$0.85,$1.51,,
7/27/2019,$10.00,-$0.59,-$2.75,,Anchorman / Anchorman 2 / Old School / Talladaga Nights - Will Ferrel Collection,-$3.13,$2.38,,
